user,adgroup_id,pid,clk,cate_id,campaign_id,customer,price,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,user_cate,pv_1,cart_1,fav_1,buy_1,pv_2,cart_2,fav_2,buy_2,pv_3,cart_3,fav_3,buy_3,brand_New
62,565258,430548_1007,0,1665,211077,207082,396.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,188059
62,615366,430548_1007,0,1665,396666,43832,368.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,282844
62,730995,430548_1007,0,1665,209488,207552,159.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,267741,430548_1007,0,1665,59076,133876,228.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,103620
62,558496,430548_1007,0,1665,390910,37873,549.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,396977
62,742160,430548_1007,0,1665,406570,5406,589.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,683446,430548_1007,0,1665,81425,159581,299.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,291349
62,778730,430548_1007,0,1665,32120,87468,158.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,464349,430548_1007,0,1665,246762,164660,1995.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,48056
62,611755,430548_1007,0,1665,391994,37314,563.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,79004
62,544533,430548_1007,0,1665,369843,119306,119.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,247789
62,518766,430548_1007,0,1665,52359,134923,258.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,77638
62,577689,430548_1007,0,1665,38610,2704,218.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,319760
62,738832,430548_1007,0,1665,36464,119840,328.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,312920
62,738832,430548_1007,0,1665,36464,119840,328.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,312920
62,473675,430548_1007,0,1665,165355,150526,399.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,277061
62,599255,430548_1007,0,1665,276994,234612,268.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,552725,430548_1007,0,1665,42957,37873,459.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,396977
62,552725,430548_1007,0,1665,42957,37873,459.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,396977
62,713881,430548_1007,0,1665,301752,211884,672.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,713881,430548_1007,0,1665,301752,211884,672.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,766473,430548_1007,0,1665,220572,30151,546.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,103729
62,766473,430548_1007,0,1665,220572,30151,546.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,103729
62,828487,430548_1007,0,1665,168766,188766,159.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,623204,430548_1007,0,1665,59076,133876,208.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,705145,430548_1007,0,1665,51600,98166,399.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,705145,430548_1007,0,1665,51600,98166,399.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,798684,430548_1007,0,1665,98752,119840,288.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,630218,430548_1007,0,1665,220572,30151,546.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,103729
62,630218,430548_1007,0,1665,220572,30151,546.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,103729
62,782322,430548_1007,0,1665,39840,37873,459.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,396977
62,764154,430548_1007,0,1665,118788,54588,316.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,269352
62,581786,430548_1007,0,1665,34966,118805,336.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,581786,430548_1007,0,1665,34966,118805,336.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,581786,430548_1007,0,1665,34966,118805,336.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,234846
62,765350,430548_1007,1,1665,33688,40302,313.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,271621
62,765350,430548_1007,1,1665,33688,40302,313.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,271621
62,602264,430548_1007,0,1665,410526,65328,328.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,602264,430548_1007,0,1665,410526,65328,328.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,736657,430548_1007,0,1665,62387,67768,310.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,538971,430548_1007,0,1665,140097,17271,368.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,199899
62,676711,430548_1007,0,1665,123248,174477,316.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,726502,430548_1007,1,1665,391994,37314,563.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,79004
62,726502,430548_1007,0,1665,391994,37314,563.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,79004
62,807224,430548_1007,0,1665,216271,207959,286.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,629737,430548_1007,0,1665,367343,61145,55.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,999999999
62,647824,430548_1007,0,1665,67175,147093,429.0,38,5,2,5,2,2,0,3,62_1665,12,1,0,0,4,0,0,0,45,3,0,0,372358
76,436296,430548_1007,0,6427,11184,22122,59.9,7,2,2,2,1,3,0,2,76_6427,0,0,0,0,0,0,0,0,0,0,0,0,60650
98,758108,430548_1007,0,6261,291436,17177,999.0,66,9,1,3,2,3,0,2,98_6261,0,0,0,0,0,0,0,0,57,0,0,0,999999999
98,761609,430548_1007,1,6261,12462,81934,329.0,66,9,1,3,2,3,0,2,98_6261,0,0,0,0,0,0,0,0,57,0,0,0,355463
98,668855,430548_1007,0,6261,9567,10932,278.0,66,9,1,3,2,3,0,2,98_6261,0,0,0,0,0,0,0,0,57,0,0,0,272790
98,773215,430548_1007,0,6261,72240,152516,164.0,66,9,1,3,2,3,0,2,98_6261,0,0,0,0,0,0,0,0,57,0,0,0,238513
98,794662,430548_1007,0,6261,415712,63072,339.0,66,9,1,3,2,3,0,2,98_6261,0,0,0,0,0,0,0,0,57,0,0,0,999999999
40,627230,430548_1007,0,4520,228590,28583,498.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,40_4520,155,2,0,0,13,0,0,0,2,0,0,0,43811
40,506009,430548_1007,0,4520,173591,82543,298.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,40_4520,155,2,0,0,13,0,0,0,2,0,0,0,180881
96,659289,430548_1007,0,1665,360936,13787,162.0,0,1,2,1,999999999,3,0,3,96_1665,0,0,0,0,0,0,0,0,0,0,0,0,999999999
96,716643,430548_1007,0,1665,138488,18499,123.0,0,1,2,1,999999999,3,0,3,96_1665,0,0,0,0,0,0,0,0,0,0,0,0,999999999
96,736349,430548_1007,0,1665,359520,13787,137.0,0,1,2,1,999999999,3,0,3,96_1665,0,0,0,0,0,0,0,0,0,0,0,0,999999999
96,736349,430548_1007,1,1665,359520,13787,137.0,0,1,2,1,999999999,3,0,3,96_1665,0,0,0,0,0,0,0,0,0,0,0,0,999999999
96,570901,430548_1007,0,1665,188695,175951,128.9,0,1,2,1,999999999,3,0,3,96_1665,0,0,0,0,0,0,0,0,0,0,0,0,999999999
108,479992,430539_1007,0,1665,140501,10096,716.0,19,3,2,3,2,3,0,2,108_1665,25,0,0,0,4,0,0,0,52,0,1,0,119802
108,581786,430539_1007,0,1665,34966,118805,336.0,19,3,2,3,2,3,0,2,108_1665,25,0,0,0,4,0,0,0,52,0,1,0,234846
108,687528,430539_1007,0,1665,113602,106063,849.0,19,3,2,3,2,3,0,2,108_1665,25,0,0,0,4,0,0,0,52,0,1,0,287015
15,231973,430548_1007,0,6841,21206,99427,80.0,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,15_6841,0,0,0,0,0,0,0,0,2,2,0,0,116991
37,204249,430539_1007,0,4609,279873,146478,78.0,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,452572
37,204249,430539_1007,0,4609,279873,146478,78.0,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,452572
37,133163,430539_1007,0,4609,143750,99806,108.4,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,267179
37,111256,430539_1007,0,4609,220801,6599,61.5,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,999999999
37,253542,430539_1007,0,4609,201004,66536,30.0,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,999999999
37,152145,430539_1007,0,4609,147111,136421,44.44,0,2,2,2,999999999,3,0,2,37_4609,2,0,1,0,2,0,1,0,6,0,1,0,32430
44,586181,430548_1007,0,5953,63250,66241,218.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,50052
44,586355,430548_1007,0,5953,110610,36902,298.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,396780
44,573799,430548_1007,0,5953,391516,45727,168.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,215186
44,576079,430548_1007,0,5953,19151,96789,208.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,203507
44,576079,430548_1007,0,5953,19151,96789,208.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,203507
44,536456,430548_1007,0,5953,172,71450,298.0,45,5,2,5,2,3,0,4,44_5953,0,0,0,0,0,0,0,0,68,4,1,0,999999999
63,827389,430539_1007,0,6806,120866,94174,646.0,0,9,1,3,999999999,2,0,3,63_6806,2,0,0,0,0,0,0,0,2,0,0,0,452768
63,395837,430539_1007,0,6806,177702,55853,688.0,0,9,1,3,999999999,2,0,3,63_6806,2,0,0,0,0,0,0,0,2,0,0,0,452596
67,504755,430548_1007,0,6426,194856,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,504755,430548_1007,0,6426,194856,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,452937,430548_1007,0,6426,422562,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,452937,430548_1007,0,6426,422562,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,622967,430548_1007,0,6426,169362,190292,98.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,999999999
67,733491,430548_1007,0,6426,122312,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,733491,430548_1007,0,6426,122312,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,46573,430548_1007,0,6426,111418,137452,898.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,375148
67,557422,430548_1007,0,6426,191940,45151,599.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,96276
67,810739,430548_1007,0,6426,401453,635,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,999999999
67,836318,430548_1007,0,6426,169362,190292,128.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,999999999
67,529602,430548_1007,0,6426,390963,45151,599.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,96276
67,529602,430548_1007,0,6426,390963,45151,599.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,96276
67,772201,430548_1007,0,6426,401453,635,228.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,772201,430548_1007,0,6426,401453,635,228.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,465963,430548_1007,0,6426,172164,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,465963,430548_1007,0,6426,172164,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,724584,430548_1007,0,6426,401453,635,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,724584,430548_1007,0,6426,401453,635,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,513058,430548_1007,0,6426,335434,213344,158.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,999999999
67,703342,430548_1007,0,6426,148468,85037,998.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,454237
67,706157,430548_1007,0,6426,122312,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,706157,430548_1007,0,6426,122312,73866,568.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,257625
67,694730,430548_1007,0,6426,418532,44536,118.0,0,2,2,2,1,3,0,999999999,67_6426,0,0,0,0,0,0,0,0,27,3,0,0,355453
92,270358,430539_1007,0,6421,24698,102059,559.0,0,2,2,2,999999999,3,1,2,92_6421,74,0,0,0,14,0,0,0,31,1,0,0,128562
51,285058,430548_1007,0,648,263876,229305,22.5,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,51_648,0,0,0,0,0,0,0,0,12,0,0,0,52480
53,525275,430539_1007,1,10876,192724,156129,98.0,0,8,1,2,999999999,3,0,4,53_10876,10,1,0,0,0,0,0,0,1,0,0,0,168776
71,401439,430548_1007,0,4520,235473,29736,52.0,19,3,2,3,2,3,0,2,71_4520,4,0,0,0,0,0,0,0,0,0,0,0,999999999
7,172570,430548_1007,0,7269,34434,116271,1.0,56,8,1,2,1,3,0,1,7_7269,0,0,0,0,0,0,0,0,1,0,0,0,999999999
98,524344,430548_1007,0,6426,363838,243167,268.0,66,9,1,3,2,3,0,2,98_6426,0,0,0,0,0,0,0,0,5,0,0,0,96276
73,195115,430548_1007,0,2130,103989,171757,138.0,0,5,2,5,999999999,3,0,999999999,73_2130,3,0,0,0,6,0,0,0,15,1,0,0,344259
7,325334,430548_1007,0,5372,323499,249535,164.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,370203
7,633302,430548_1007,0,5372,378733,249535,164.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,370203
7,580979,430548_1007,0,5372,341218,198332,216.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,452911
7,466464,430548_1007,0,5372,203123,204887,80.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,370203
7,189441,430548_1007,0,5372,107458,168851,288.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,191930
7,163639,430548_1007,0,5372,257417,228324,96.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,370203
7,359746,430548_1007,0,5372,320066,249378,198.0,56,8,1,2,1,3,0,1,7_5372,0,0,0,0,0,0,0,0,1,0,0,0,395118
101,546270,430548_1007,0,6427,262105,209903,398.0,8,2,2,2,1,3,0,4,101_6427,4,2,0,0,26,0,0,0,3,0,0,0,999999999
101,640343,430548_1007,0,6427,419190,73762,19.8,8,2,2,2,1,3,0,4,101_6427,4,2,0,0,26,0,0,0,3,0,0,0,999999999
101,506800,430548_1007,0,6427,361315,100879,88.0,8,2,2,2,1,3,0,4,101_6427,4,2,0,0,26,0,0,0,3,0,0,0,293023
104,212789,430539_1007,0,10872,290035,128022,36.0,56,8,1,2,2,3,0,2,104_10872,0,0,0,0,1,0,0,0,1,0,0,0,166941
97,541053,430548_1007,0,4287,404347,53587,26.0,0,2,2,2,1,3,0,999999999,97_4287,0,0,0,0,0,0,0,0,0,0,0,0,999999999
19,394416,430539_1007,0,4280,104651,82543,458.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,180881
19,532778,430539_1007,0,4280,1099,25192,999.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,89627
19,660458,430539_1007,0,4280,338943,248775,449.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,999999999
19,660458,430539_1007,0,4280,338943,248775,449.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,999999999
19,731897,430539_1007,0,4280,190477,82543,498.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,180881
19,689717,430539_1007,0,4280,83315,133062,249.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,55354
19,482628,430539_1007,0,4280,280347,234756,115.0,0,0,2,0,999999999,3,0,2,19_4280,2,0,0,0,12,0,0,0,6,0,0,0,999999999
22,615532,430548_1007,0,4505,104479,29956,99.0,0,8,1,2,999999999,1,0,999999999,22_4505,0,0,0,0,0,0,0,0,0,0,0,0,181325
29,104401,430548_1007,0,6554,74814,32597,99.9,2,1,2,1,1,3,0,4,29_6554,0,0,0,0,0,0,0,0,7,0,0,0,206372
29,604967,430548_1007,1,6554,355465,67338,18.0,2,1,2,1,1,3,0,4,29_6554,0,0,0,0,0,0,0,0,7,0,0,0,181325
29,338351,430548_1007,0,6554,320815,79296,69.9,2,1,2,1,1,3,0,4,29_6554,0,0,0,0,0,0,0,0,7,0,0,0,164200
77,12457,430548_1007,0,5828,413469,36588,138.0,66,9,1,3,2,3,0,1,77_5828,12,0,0,0,10,2,0,0,22,1,0,0,32901
77,7102,430548_1007,0,5828,413469,36588,178.0,66,9,1,3,2,3,0,1,77_5828,12,0,0,0,10,2,0,0,22,1,0,0,32901
37,95796,430539_1007,0,6421,403282,57977,278.0,0,2,2,2,999999999,3,0,2,37_6421,0,0,0,0,0,0,0,0,19,0,2,0,311561
37,164280,430539_1007,0,6421,259740,216168,168.0,0,2,2,2,999999999,3,0,2,37_6421,0,0,0,0,0,0,0,0,19,0,2,0,174204
37,760585,430539_1007,0,6421,392102,46307,119.0,0,2,2,2,999999999,3,0,2,37_6421,0,0,0,0,0,0,0,0,19,0,2,0,431727
37,257567,430539_1007,0,6421,193939,190997,179.0,0,2,2,2,999999999,3,0,2,37_6421,0,0,0,0,0,0,0,0,19,0,2,0,127585
37,585725,430539_1007,0,6421,386096,34481,168.0,0,2,2,2,999999999,3,0,2,37_6421,0,0,0,0,0,0,0,0,19,0,2,0,225279
5,99047,430548_1007,0,5281,42755,122303,0.46,0,11,1,5,999999999,2,0,999999999,5_5281,5,0,0,0,0,0,0,0,0,0,0,0,999999999
74,557886,430539_1007,0,6426,422802,76708,529.0,20,3,2,3,2,3,0,3,74_6426,3,0,0,0,7,0,0,0,13,0,0,0,86075
74,726523,430539_1007,0,6426,375063,225089,888.0,20,3,2,3,2,3,0,3,74_6426,3,0,0,0,7,0,0,0,13,0,0,0,115004
29,179940,430548_1007,1,9093,144998,180417,68.0,2,1,2,1,1,3,0,4,29_9093,0,0,0,0,13,0,0,0,2,0,0,0,385516
37,114732,430539_1007,0,6512,22079,100318,168.0,0,2,2,2,999999999,3,0,2,37_6512,2,0,0,0,1,0,0,0,0,0,0,0,158339
62,498777,430548_1007,0,4282,297820,241595,569.0,38,5,2,5,2,2,0,3,62_4282,23,1,0,0,0,0,0,0,1,0,0,0,999999999
65,22354,430548_1007,0,8199,404836,59669,286.0,0,3,2,3,999999999,2,0,999999999,65_8199,6,0,0,0,15,0,0,0,8,0,0,0,326435
65,297402,430548_1007,0,8199,149447,69679,546.0,0,3,2,3,999999999,2,0,999999999,65_8199,6,0,0,0,15,0,0,0,8,0,0,0,42261
65,297402,430548_1007,0,8199,149447,69679,546.0,0,3,2,3,999999999,2,0,999999999,65_8199,6,0,0,0,15,0,0,0,8,0,0,0,42261
65,464616,430548_1007,1,8199,23885,92460,736.0,0,3,2,3,999999999,2,0,999999999,65_8199,6,0,0,0,15,0,0,0,8,0,0,0,428104
65,306199,430548_1007,0,8199,13096,92460,736.0,0,3,2,3,999999999,2,0,999999999,65_8199,6,0,0,0,15,0,0,0,8,0,0,0,428104
75,83826,430539_1007,0,7214,54028,138232,34.0,33,4,2,4,2,3,0,2,75_7214,0,0,0,0,2,0,0,0,1,0,0,0,999999999
93,247799,430548_1007,0,4283,160166,184782,65.0,2,1,2,1,1,3,0,999999999,93_4283,0,0,0,0,0,0,0,0,0,0,0,0,390697
93,739930,430548_1007,0,4283,374475,255488,65.0,2,1,2,1,1,3,0,999999999,93_4283,0,0,0,0,0,0,0,0,0,0,0,0,999999999
24,553341,430548_1007,0,6422,350689,205860,316.0,0,1,2,1,999999999,2,0,999999999,24_6422,0,0,0,0,1,0,0,0,0,0,0,0,83189
30,14539,430548_1007,0,619,32160,61502,48.0,30,4,2,4,1,3,0,2,30_619,0,0,0,0,13,2,0,0,0,0,0,0,999999999
97,620535,430548_1007,0,4520,396664,51181,15.8,0,2,2,2,1,3,0,999999999,97_4520,0,0,0,0,3,0,1,0,5,0,1,0,146115
44,539448,430548_1007,0,4284,70798,147653,315.0,45,5,2,5,2,3,0,4,44_4284,0,0,0,0,0,0,0,0,55,1,0,0,410666
89,572396,430548_1007,0,4281,107755,96798,362.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,194203
89,639504,430548_1007,0,4281,360936,13787,87.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,999999999
89,603083,430548_1007,0,4281,95724,7780,229.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,69045
89,641784,430548_1007,0,4281,178792,31171,199.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,41715
89,564017,430548_1007,0,4281,55350,84397,146.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,93545
89,615067,430548_1007,0,4281,397994,52598,469.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,73218
89,797856,430548_1007,0,4281,142471,7572,98.75,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,999999999
89,839985,430548_1007,0,4281,242761,219545,149.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,999999999
89,684711,430548_1007,0,4281,298603,23667,139.0,0,4,2,4,999999999,3,0,4,89_4281,24,1,0,0,17,1,0,0,12,0,0,0,999999999
25,623093,430539_1007,0,4520,361020,13787,87.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,999999999
25,715714,430539_1007,0,4520,360936,13787,87.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,999999999
25,791652,430539_1007,0,4520,195008,94735,99.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,293786
25,502048,430539_1007,0,4520,342642,118997,99.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,18595
25,782718,430539_1007,0,4520,97930,69225,39.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,999999999
25,816792,430539_1007,0,4520,172900,191830,198.0,8,2,2,2,2,3,0,4,25_4520,0,0,0,0,0,0,0,0,80,0,0,0,999999999
89,522996,430548_1007,0,6261,240761,75534,258.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,999999999
89,593692,430548_1007,0,6261,391476,38817,209.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,396367
89,789336,430548_1007,0,6261,391476,38817,219.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,396367
89,819341,430548_1007,0,6261,15947,51898,258.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,999999999
89,775449,430548_1007,0,6261,391476,38817,249.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,396367
89,678298,430548_1007,0,6261,46670,131788,558.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,257287
89,750721,430548_1007,0,6261,133785,6930,438.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,999999999
89,511179,430548_1007,0,6261,18898,38817,219.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,396367
89,512462,430548_1007,0,6261,18898,38817,229.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,396367
89,695856,430548_1007,0,6261,5501,75534,148.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,327439
89,532884,430548_1007,0,6261,406433,32601,298.0,0,4,2,4,999999999,3,0,4,89_6261,137,2,0,0,15,1,0,0,11,0,0,0,342760
